"year","race_ethnicity","opioid_rate","drug_rate","nonopioid_rate","opium_rate","heroin_rate","natural_rate","methadone_rate","synth_rate","other_op_rate","unspec_op_rate","nonh_nonm_rate","opioid_var","drug_var","nonopioid_var","opium_var","heroin_var","natural_var","methadone_var","synth_var","other_op_var","unspec_op_var","nonh_nonm_var"
1999,"all_hispanic",3.47515769124594,5.44130220866194,1.966144517416,0,1.13300920898697,1.34464619128686,0.244464558835273,0.152173356292444,1.2875916351986,0,2.74430206812307,0.0125845911333204,0.0199627463523524,0.00737815521903192,0,0.00411901395594092,0.00486973850669529,0.000941084147778672,0.000572957625707136,0.00469027019474773,0,0.0100192830032299
2000,"all_hispanic",2.65313180432607,4.51286979828621,1.85973799396015,0,0.875321611260289,0.879090155577638,0.196775685822961,0.0979643067609261,1.0747453760902,0,2.00194368938047,0.00884061772894963,0.0159138088044988,0.00707319107554915,0,0.00291966431781084,0.00301007772039046,0.000646945627916689,0.000358247735090787,0.00356554887116822,0,0.0067275331872322
2001,"all_hispanic",2.62841211218284,4.44534221647673,1.81693010429389,0.00649672045900166,0.837056560910252,0.857735816034401,0.256776547835647,0.115536145028626,0.987989888196323,0,1.90722801531252,0.00866595630990735,0.0148943954614111,0.00622843915150376,2.16500681820565e-05,0.00271249291972388,0.00298298881867233,0.000839213495583145,0.000448870796427138,0.00316571204152234,0,0.00642480197029241
2002,"all_hispanic",3.17237533739192,5.34346930045102,2.17109396305909,0,1.02621651528962,1.16235664451548,0.321783404611552,0.170140151036955,1.0246036594206,0,2.25028989906508,0.0101043070866481,0.0173877348573691,0.00728342777072095,0,0.00326105703222934,0.0037672133942441,0.00107157290492011,0.000558507470764959,0.00322049190143442,0,0.00718749814933797
2003,"all_hispanic",3.23480067613304,5.61414137526744,2.3793406991344,0,1.02218344943732,1.0895571467638,0.425909392389093,0.15404118295664,1.06475745078771,0,2.22873776138572,0.00976952483373261,0.0175400744338822,0.00777054960014963,0,0.00316046608747957,0.00330134193165646,0.00129713995952399,0.000523819545519738,0.00317923673999548,0,0.00673370686915306
2004,"all_hispanic",2.85198642926877,5.19877031765384,2.34678388838507,0,0.753028055884342,0.989255195734086,0.468300686613889,0.205205786951181,0.801734083332033,0,1.89090209529647,0.00852312644679356,0.0157756524609586,0.00725252601416507,0,0.00215257026463257,0.00305092321115436,0.00136636325320194,0.000661754359802606,0.00240148957230966,0,0.00576885093635792
2005,"all_hispanic",2.97481605889754,5.74376769983454,2.768951640937,0,0.797415510135202,1.03569705105097,0.546898347128107,0.167569132275752,0.867956383011308,0,2.00240763759244,0.00818623834128787,0.0164466342487606,0.00826039590747268,0,0.00211113326130629,0.00297667767271064,0.00149382084450643,0.000506128835188976,0.00238294891506878,0,0.00565076739172075
2006,"all_hispanic",3.25316374206537,6.29648161866084,3.04331787659547,0,0.816379836976471,1.23978323669522,0.59928025012157,0.339387856017844,0.761053989931584,0,2.21574525070396,0.00866742542012269,0.0172265327130822,0.00855910729295951,0,0.00216557264042759,0.00344259385136422,0.00157113569794182,0.000885721442729092,0.00199912617557346,0,0.00599864901279508
2007,"all_hispanic",3.18183829109598,5.93273803521005,2.75089974411407,0,0.815928557376461,1.38665256580581,0.614349665809181,0.202705381174882,0.634079049031343,0,2.10923100596482,0.00796585031146174,0.015315609077651,0.00734975876618927,0,0.00198733273927215,0.00356128668636499,0.00150120284978321,0.000600093142539884,0.00154761073818623,0,0.0053867247862242
2008,"all_hispanic",3.3623152641826,5.83581007539728,2.47349481121468,0,1.00450652695475,1.39839839264851,0.606310021684063,0.187352992487859,0.709375027899325,0,2.17461203484806,0.00812583451225433,0.0145414647033304,0.00641563019107604,0,0.00233181635017289,0.00341363166745134,0.00146075258246215,0.000503740074216061,0.00174930927619017,0,0.00535774555779928
2009,"all_hispanic",3.22708642643385,5.84879006294286,2.62170363650901,0,0.99469371887326,1.35596678802998,0.527279811076831,0.295380617657249,0.582802743947963,0,2.11146423924688,0.00752871078106727,0.0141779293991862,0.00664921861811898,0,0.00225097495770114,0.00316532673410109,0.00121882737102918,0.000772396344079519,0.00139637329547238,0,0.00502994447241235
2010,"all_hispanic",2.89024992477974,5.58407083153559,2.69382090675586,0,0.840840772562667,1.19153854567406,0.567016241614125,0.237700463255547,0.482564059814742,0,1.80842917620568,0.00642125113575797,0.0130389085425222,0.00661765740676423,0,0.00187456949968616,0.00264830024612155,0.00122982443845054,0.000568725873986996,0.00106634104015676,0,0.00404200489435561
2011,"all_hispanic",3.29865562161889,6.13258080083851,2.83392517921962,0,1.03243096849129,1.43401349603828,0.501626743461119,0.257898220647705,0.517234178832054,0,2.10937744543909,0.00699880631790237,0.013553362334018,0.00655455601611566,0,0.00214822465699106,0.00311027022493235,0.00104641943913834,0.000580355979908616,0.00107094876014914,0,0.00454483319225646
2012,"all_hispanic",3.45351378702171,6.27012004279828,2.81660625577657,0,1.29641148207352,1.4213679053887,0.48396490621313,0.250351878758331,0.499280561899333,0,2.06065273395698,0.00725734593728359,0.0135795340677059,0.00632218813042227,0,0.00265270079035991,0.00304208137524318,0.00101714608176599,0.00057449050341848,0.00104341662499289,0,0.00441207396839417
2013,"all_hispanic",3.81748373349301,6.65982675858206,2.84234302508905,0,1.58418007546619,1.48392454010333,0.494411418944517,0.318969531142437,0.497720913452917,0,2.18668402298778,0.00777130214816981,0.0140097605150255,0.0062384583668557,0,0.00311872405843561,0.00312441729832076,0.00103837459154506,0.000650729407396701,0.00102149738257002,0,0.00455117973564465
2014,"all_hispanic",3.99343813949802,6.7687133365329,2.77527519703488,0,1.93856639966618,1.41651903356176,0.443903911265996,0.565617325182633,0.406845820465619,0,2.21369658886099,0.00789744111792966,0.0137108233073366,0.0058133821894069,0,0.00371237434630203,0.00288621635836588,0.000893644041842495,0.00109971171126557,0.000808110760247214,0,0.00445797517062824
2015,"all_hispanic",4.59397141464399,7.69781001681656,3.10383860217257,0,2.33746672108128,1.47943876829056,0.438022421336392,0.942655385475644,0.42240984290271,0,2.58135887643958,0.00870210601933771,0.0150025554725163,0.00630044945317856,0,0.00433933166186242,0.00289832455484971,0.000837233901581816,0.00174995431028302,0.000819302361475517,0,0.00497157226855823
2016,"all_hispanic",6.1252680842395,9.43494376857295,3.30967568433345,0,2.74711289639408,1.67412500150166,0.508664843769773,2.66604207804472,0.448430219632097,0,4.22286062817747,0.011241840745631,0.0176233701868918,0.00638152944126081,0,0.00500828194602616,0.00316311813440012,0.000959786078815048,0.0048423211036807,0.000815546919571457,0,0.00777303128141411
2017,"all_hispanic",6.85249585761823,10.5879200377381,3.73542418011984,0.0018390923819262,2.90739901960931,1.76816878548424,0.524206832287188,3.72397984456741,0.343631147790433,0,5.19559400522721,0.0122879345049967,0.0193317456693108,0.00704381116431408,3.38226078925898e-06,0.00520357102422365,0.00323502227373201,0.000998819875413125,0.00661321800082114,0.000622422670655019,0,0.00932681890324862
2018,"all_hispanic",7.4638626461648,10.9624175051775,3.49855485901269,0.00132304461655345,3.03578663192029,1.55401519153111,0.515407742401743,4.68962083121308,0.302762812044866,0,5.87998637384416,0.0130877758978625,0.0195569335093307,0.00646915761146819,1.75044705739106e-06,0.00533993745159726,0.00279045096307482,0.000944003103007196,0.00816150885963926,0.000541303967932264,0,0.0103119664276045
1999,"black",3.45143356948455,7.41890373511265,3.9674701656281,0,0.815627254115353,0.609099890417935,0.20797218349292,0.112398086352499,2.0125904683099,0,2.68370485287192,0.0104159266367115,0.022698298703227,0.0122823720665155,0,0.00248943356826338,0.00186851784285972,0.000617962410016678,0.00034120908237711,0.00604367077245237,0,0.00809824901005376
2000,"black",3.39423570996095,7.16240337592827,3.76816766596731,0,0.872299455664302,0.588663635624953,0.201406728151698,0.11813854633705,1.90889621272414,0,2.57157968936584,0.00999897823511469,0.0214618350105376,0.011462856775423,0,0.00258162254197073,0.00174757415239111,0.000586679076756492,0.000354162610716288,0.00562066165757096,0,0.00759113703900579
2001,"black",3.29741208115298,7.43647540623676,4.13906332508378,0,0.743990214408391,0.644867168900009,0.302075425728418,0.146811776250204,1.72086026118341,0,2.48148069388772,0.00953429066809796,0.0218361456357812,0.0123018549676832,0,0.00216498227572296,0.00188250549913445,0.000869084582613724,0.000430105981024133,0.00496761566397231,0,0.0071921400932739
2002,"black",3.54529234541048,8.00142337128204,4.45613102587156,0,0.897503280885142,0.768751715326663,0.404264604874079,0.174011135758526,1.65935198484803,0,2.53385697066789,0.0100773035470654,0.0229315855298473,0.0128542819827818,0,0.00256631063116039,0.00220621567145693,0.001142901176616,0.00049505425283164,0.00471123131128564,0,0.0072161311155392
2003,"black",3.39643848265027,8.00487143571265,4.60843295306238,0.00246721450581128,0.756298880934109,0.731378248261066,0.414050689137494,0.138344536201042,1.60349507828323,0,2.42786899239594,0.00947626018507853,0.0226299280235581,0.0131536678384795,6.08714741768562e-06,0.00210716033658398,0.00204621108985529,0.00114785200380755,0.000379233224582474,0.00448902618108952,0,0.00679284839542363
2004,"black",3.09663908093929,8.0431391746105,4.94650009367121,0,0.610111561569909,0.840930045966995,0.588101054649179,0.170667806565483,1.20047231734278,0,2.11952760299175,0.00846742673262327,0.0222955650152664,0.0138281382826431,0,0.00167334500756111,0.00228731909161204,0.00157834528201038,0.000457170345848111,0.00332497777187926,0,0.00582381384302912
2005,"black",3.34928298369943,9.06841890130718,5.71913591760775,0,0.76570124910557,0.917570517862469,0.706675870299818,0.225798388045029,1.13862187653274,0,2.20318952873951,0.00901811519277137,0.0245699475868158,0.0155518323940444,0,0.00207106391387019,0.00247970486216822,0.00188976153021471,0.000603918113813237,0.0030802490624758,0,0.00595579053489426
2006,"black",4.07149782596777,10.423844099598,6.35234627363019,0,0.715210098044173,1.01369264765271,0.842222047848503,0.94752645131504,1.19413866471837,0,2.92360274651557,0.0107680286678365,0.0278014948644581,0.0170334661966215,0,0.00188406595010945,0.00266204527240217,0.00221749998219517,0.00251649633109589,0.00317968449470956,0,0.00774469531133878
2007,"black",3.44420231333716,9.35868726177755,5.91448494844039,0,0.745301261411877,1.06733093415729,0.804028031914992,0.23922522736914,0.961838837903091,0,2.18265567462953,0.00891403652476082,0.0245001286082168,0.015586092083456,0,0.00194472614217028,0.00273991867315514,0.00205129996484348,0.000631549754505459,0.00250419697402457,0,0.00564967716883974
2008,"black",3.31512628676351,8.11462873632578,4.79950244956227,0,0.758804684381285,1.20099908478592,0.630617643984468,0.2283464812861,0.87593046501126,0,2.19801032250732,0.00843515715633799,0.0209158651822705,0.0124807080259325,0,0.0019155078520309,0.00305550099627945,0.00159363509602835,0.000594563349029299,0.00226105622818595,0,0.00561412985508634
2009,"black",3.47441556982563,7.98797246948959,4.51355689966395,0,0.865381152509344,1.29670594946887,0.661786720938385,0.326587426370128,0.767504899150316,0,2.24988723037406,0.00872021964630863,0.0202062624260039,0.0114860427796953,0,0.0021539391293022,0.00329512371881171,0.00162588892725154,0.000810433076902182,0.00195940170057157,0,0.00570846920993927
2010,"black",3.24867754088532,7.70316026927294,4.45448272838761,0.00212646542472478,0.731416934946513,1.36859992870598,0.602344180962543,0.34933154153605,0.599488666947155,0,2.18123246150305,0.00795406997999125,0.0191324701424716,0.0111784001624804,4.52185520254996e-06,0.00178890369619894,0.00333191365403774,0.00144855630944597,0.00085879861387212,0.00151134075914313,0,0.00536622253442241
2011,"black",3.60667790220818,8.25896347416613,4.65228557195796,0,0.941569745508276,1.40500364881708,0.671565826023377,0.317765518276741,0.762530805938909,0,2.35198872306067,0.00874550483467514,0.0202640245558328,0.0115185197211576,0,0.00227271030189784,0.00339919473626331,0.00161594749423696,0.000768651957401258,0.00187087106580975,0,0.00572475221100928
2012,"black",3.89981720461428,8.4218784791969,4.52206127458262,0,1.261634394046,1.49674200448313,0.56788004617401,0.296401772038493,0.775283331160085,0,2.42215431292647,0.00934867642328287,0.0204047615193709,0.011056085096088,0,0.00302292266201883,0.00360233796856653,0.00134040289379676,0.000706791636278169,0.00185083234220351,0,0.00581209367317506
2013,"black",4.50559435581297,9.25111513736957,4.74552078155659,0,1.96423490128078,1.60902850461253,0.560711044657409,0.468451910730311,0.58755944516355,0,2.45358985176449,0.0106142008246467,0.021997018366572,0.0113828175419253,0,0.00459891045414902,0.00381453641429239,0.00131644332662445,0.00110395730967711,0.00137563913155336,0,0.0058123934928383
2014,"black",5.39017306384997,10.1252253155174,4.73505225166743,0,2.44183700591193,1.89682722846468,0.591217663828047,1.05535510938095,0.571983037081183,0,3.1688000343525,0.0126765253639697,0.0239095868492983,0.0112330614853286,0,0.0057095133458469,0.00443710357283656,0.00136858318475938,0.00251326907016237,0.00134194801454161,0,0.00748098050545801
2015,"black",6.37126182238764,11.7286543217829,5.3573924993953,0,3.02855280345708,2.05050445558478,0.562469285933137,2.03905348730712,0.577501171356327,0,4.05640780050224,0.0148476572832425,0.0273924460989111,0.0125447888156686,0,0.00701258501104696,0.0048546108947996,0.00128503412632775,0.00472068866083942,0.00136338279597241,0,0.00949095819542566
2016,"black",9.96364640760397,16.4542632715148,6.49061686391086,0,4.36163818258293,2.60978986908619,0.655282071238994,5.45587687566948,0.761947699299243,0,7.61348833531794,0.0227747229001302,0.0378019785591395,0.0150272556590093,0,0.00998509259695865,0.00597904495961963,0.00145384133786745,0.0124417774099033,0.00174195785903963,0,0.0173927675523665
2017,"black",12.347628882764,19.7629889684942,7.41536008573028,0,4.76316691480418,2.76863847427753,0.735956589924737,8.58442740464093,0.639907606472626,0,10.5116233875984,0.0279927718789108,0.0448982189567344,0.0169054470778236,0,0.0107065062067472,0.00628385708829454,0.00162136880776027,0.0194696862380771,0.00143966616061117,0,0.0238667364769843
2018,"black",13.4722884960099,20.2840486124299,6.81176011641999,0,4.74221601173934,2.60459349571586,0.710827247576919,10.6129056650176,0.505355456638234,0,12.1221011010219,0.0301576004051093,0.0454659015581392,0.0153083011530299,0,0.0105492108620867,0.00583036137283081,0.00153115933750882,0.0238206308809066,0.00111813221704934,0,0.027175438025784
1999,"nh_american_indian",2.92026881301066,5.99376638170545,3.07349756869479,0,0.726195615345981,1.02224158470954,0.316393831367365,0.314345386754641,1.01616595425026,0,2.30944961293023,0.132618520915685,0.288671215664399,0.156052694748714,0,0.0311922488327117,0.0458724046062217,0.0145128111030783,0.0142247864929638,0.0474163381816077,0,0.105638352382706
2000,"nh_american_indian",2.72445478009516,5.48155988689395,2.75710510679879,0,0.676940286347983,1.03158526015779,0.389575312840651,0.329257523014696,0.703354873830145,0,2.02117531137165,0.11871981069462,0.248889010953246,0.130169200258626,0,0.0307632174961815,0.0447168531648595,0.0169390660702088,0.013704027811617,0.0310192090096726,0,0.0875891677625575
2001,"nh_american_indian",3.45145376710241,6.89174300454716,3.44028923744475,0,0.464695356720075,1.50108824764135,0.500120705901994,0.368080336920675,0.996205969086877,0,2.65071390095682,0.158087648225475,0.315238467018661,0.157150818793187,0,0.0197069435651292,0.0719763887759164,0.0210354406164986,0.0171599879639801,0.0442206011266853,0,0.124126645013372
2002,"nh_american_indian",4.15442571421093,8.48903512711673,4.3346094129058,0,0.482230205660095,1.75255478629898,0.904777192000296,0.506596920781819,0.938861944841369,0,3.07428653619983,0.177597223380064,0.366009660427201,0.188412437047137,0,0.0211834888449969,0.0753258148528025,0.0377151378202683,0.0216190160324263,0.0403660125587379,0,0.132155742842236
2003,"nh_american_indian",5.26212727655845,10.7565303545625,5.49440307800401,0,0.650651022691345,1.97961433475372,1.34754252146738,0.712241221213683,1.25178831293583,0,3.68418462250235,0.230032713165675,0.471318914209733,0.241286201044058,0,0.028385934987628,0.086272993148324,0.0601945696790262,0.0299368443547248,0.0574425804402787,0,0.162429036545265
2004,"nh_american_indian",6.22582733381168,12.55212511059,6.32629777677836,0,0.686715897018812,2.42570104093502,2.00400304792858,0.877637592771044,1.18386194863444,0,4.15744953756912,0.270619828684636,0.55125812699067,0.280638298306034,0,0.0296701224273521,0.10713443838483,0.0842440983906052,0.0368898242429627,0.0524646823734007,0,0.182775555656901
2005,"nh_american_indian",6.90872944998875,13.0828131053425,6.17408365535371,0,0.413807545318354,2.721131759173,2.22525956968244,1.07016794217956,1.2104247119783,0,4.81391296429894,0.307168238019276,0.569256003446166,0.26208776542689,0,0.0174212505289998,0.130316191586836,0.0919359042563011,0.0466369714540209,0.0513115589234688,0,0.219334136745113
2006,"nh_american_indian",7.11159390859347,14.1416717223314,7.03007781373796,0,0.616362064131198,2.86577364837601,2.47541785130147,1.17887646361064,0.974849053569189,0,4.74360386621946,0.305583403814019,0.611080108527187,0.305496704713168,0,0.0258080021232606,0.119158440336934,0.104509983601056,0.0546648236663742,0.0420546718052314,0,0.204807559831091
2007,"nh_american_indian",7.86650540344451,14.2747777593306,6.40827235588604,0,0.901705507717032,3.43920851979613,2.32349666197456,0.938887682046265,1.29772239742026,0,5.49195121741359,0.324267901849092,0.623394019785565,0.299126117936473,0,0.0358837300654436,0.142795528553906,0.0958842599514708,0.0390448775364357,0.055265459151164,0,0.228644917020405
2008,"nh_american_indian",9.35941938392093,15.8608142318301,6.50139484790913,0,0.717924164501921,3.79268053837308,2.91464474013708,1.87935983746013,1.3190870656719,0,6.48106089786799,0.387437042498507,0.656946244550097,0.26950920205159,0,0.0290814407357977,0.156810497208234,0.115433173326204,0.0814463478360559,0.053827796027746,0,0.271839897571139
2009,"nh_american_indian",11.3832045988495,17.7308059160458,6.34760131719637,0,1.28457579226708,5.3385446830982,2.92472781526381,2.39167237448326,1.4358793689931,0,8.29435023908149,0.477319026961221,0.748596453065563,0.271277426104343,0,0.056381328358057,0.223840733544062,0.117124188412973,0.102740228811811,0.0605807089153104,0,0.349910360939765
2010,"nh_american_indian",9.37916908789482,16.8568805252451,7.47771143735028,0,1.12984924402812,5.00026283513862,2.70916024876695,1.24974575847604,0.781917834353503,0,6.46635576666312,0.385356745742871,0.699030150059184,0.313673404316313,0,0.0466476166236035,0.209393361625668,0.107674085572102,0.0485547077293347,0.0311768112449934,0,0.267386871489323
2011,"nh_american_indian",10.3435749478695,18.17403695238,7.83046200451051,0,1.75308341928575,4.78070958674403,2.65995820607606,1.41057093296254,1.37445490870727,0,7.06113719199983,0.42619209668847,0.758970573720493,0.332778477032023,0,0.0722399318029364,0.196544192975565,0.103880070001165,0.0636038971638964,0.0588297722348421,0,0.297254584637307
