"year","race_ethnicity","opioid_rate","drug_rate","nonopioid_rate","opium_rate","heroin_rate","natural_rate","methadone_rate","synth_rate","other_op_rate","unspec_op_rate","nonh_nonm_rate","opioid_var","drug_var","nonopioid_var","opium_var","heroin_var","natural_var","methadone_var","synth_var","other_op_var","unspec_op_var","nonh_nonm_var"
2007,"other",1.44342226211577,3.36946878494726,1.92604652283149,0,0.183823099201183,0.629193522493289,0.40789229685827,0.158356224027011,0.238788070617935,0,1.00180919191688,0.00723500327628358,0.0177472453477211,0.0105122420714376,0,0.000902011907780854,0.0031376956678571,0.00204155075715239,0.000840923910597166,0.00123104103728358,0,0.00508797045213016
2008,"other",1.70162353399152,3.41375210884675,1.71212857485523,0,0.177700945140677,0.780987835936346,0.44078761331557,0.283679315559513,0.211777822335552,0,1.20621546961135,0.00828491486093088,0.0169475454399204,0.00866263057898948,0,0.00086250357540082,0.00387770859820831,0.00203279884999211,0.00143024456038447,0.000991961209166329,0,0.00595590613270049
2009,"other",1.95573686295778,3.81625075145889,1.86051388850111,0,0.234293455623097,0.947752865898718,0.473308721224477,0.379966454000478,0.265510105274457,0,1.45497192695682,0.00935124339323478,0.0187148290232012,0.00936358562996645,0,0.00108819291674697,0.00458979275537749,0.00220251840742396,0.0018531767948395,0.00130721478222529,0,0.0070647062696519
2010,"other",1.68025485618132,3.53228919798886,1.85203434180754,0,0.184007598851353,0.953085773024449,0.413171548576297,0.231231194648639,0.152105866303617,0,1.24079017445137,0.00766744833473818,0.0165501835279243,0.00888273519318608,0,0.000815551648648534,0.00438340138780964,0.00181385990795856,0.00108483552585654,0.000688290973487864,0,0.00573681429831035
2011,"other",1.88603384206116,4.04960612758531,2.16357228552416,0,0.345717066761165,0.947165312686347,0.407248478454083,0.259725135501281,0.236989240175938,0,1.32937226371552,0.00821396395610705,0.0182359876480845,0.0100220236919775,0,0.00143883991047388,0.00417943983708567,0.00173245183458062,0.00118613202873572,0.0010345261108223,0,0.00589043219712399
2012,"other",1.9844212227508,3.99826916756558,2.01384794481478,0,0.362086639441802,1.02835577262038,0.384135363551442,0.234776467793025,0.262986646442196,0,1.41491375147682,0.0085303702824782,0.0174238409765715,0.00889347069409329,0,0.00150980402598239,0.00453496880468045,0.00162440405158616,0.000978317552523208,0.00111779510389899,0,0.00614962506292924
2013,"other",1.8940846193328,4.00872522037351,2.1146406010407,0,0.534460832452475,0.951729346792766,0.311105721918531,0.242105604635208,0.170119013234268,0,1.28064658866708,0.00777955777381416,0.0169324735096532,0.00915291573583902,0,0.00214882090986072,0.00394421511294708,0.00129107385615515,0.000989622117068977,0.000699081028191664,0,0.00528217365200292
2014,"other",2.17764793225067,4.36636293039276,2.18871499814209,0,0.680643196230516,1.07212759083825,0.222889134523449,0.372804426720914,0.22234904364678,0,1.54067881413199,0.00876356839078249,0.0179027425027041,0.00913917411192159,0,0.00267420196837518,0.00436665462414774,0.000914809456026696,0.0014900543101253,0.000865696020972846,0,0.00623002241005694
2015,"other",2.25020217030229,4.6500964907655,2.39989432046321,0,0.879268825714245,0.980505962977744,0.244049517777551,0.426331992496889,0.269904586021287,0,1.51847368351637,0.00884176343587233,0.0185510863306645,0.00970932289479215,0,0.00327181167000286,0.00397920259229635,0.000981079900438298,0.00166860676991182,0.00106498102924542,0,0.00609214232677087
2016,"other",2.74234116811445,5.1812235957116,2.43888242759716,0,0.941061172913954,1.04725969901743,0.243027535378535,0.929175260444223,0.219812197268667,0,2.02162436384581,0.0103114821401483,0.0197951884052137,0.00948370626506546,0,0.00349894629551946,0.00402015046977719,0.000907114694540643,0.00340431846238883,0.000834814497407198,0,0.00762731474897218
2017,"other",2.95547184838081,5.64522253603988,2.68975068765907,0,0.98851769462062,1.06051659902384,0.240795152960006,1.37580690135211,0.214826093302288,0,2.33790723978577,0.0108763100411127,0.0211823513765614,0.0103060413354487,0,0.00360548159207083,0.00396562630385479,0.000881014385683065,0.0050038490596886,0.0007982955792158,0,0.00863412681757061
2018,"other",2.86092836924179,5.935119201212,3.0741908319702,0,0.877836495824804,0.835290305132188,0.181080324378178,1.56991009323816,0.178965432529928,0,2.30952778127274,0.0103530824605067,0.0218541467351285,0.0115010642746218,0,0.00313638311157713,0.00309264394491516,0.000667664985035221,0.00563889131847305,0.000637207109775402,0,0.00836863094425311
1999,"total",2.88281760037852,6.02742206675773,3.14460446637921,0.00140016323936625,0.701063788896128,0.985105001459882,0.281538214096537,0.262937008765664,1.03233460377256,0,2.19673096878306,0.00103437629015922,0.00216609941571427,0.00113172312555504,4.90233916524673e-07,0.000251327278472368,0.000353933313965259,0.00010121315017074,9.47993694511464e-05,0.000369730650466657,0,0.000788398214333354
2000,"total",2.97492072535282,6.15969568756394,3.18477496221112,0.000700504674151271,0.650101642283159,1.03353948468275,0.349601488085799,0.278204905954601,1.01632889196068,0,2.22926857825778,0.00105449913955711,0.00218513195293009,0.00113063281337298,2.45365908871764e-07,0.000229944482599775,0.000366621016420373,0.000124016890613885,9.9011211611099e-05,0.000360096118517241,0,0.000790598011216582
2001,"total",3.32305744397674,6.78906527467894,3.46600783070221,0.00174245576280519,0.621625576939832,1.21754003545172,0.509069465972291,0.335559803668476,1.00609537801673,0,2.44070623441064,0.00116469710999389,0.00238170739131218,0.0012170102813183,6.07862287331092e-07,0.000217497099350403,0.000426771955939539,0.000178361247985537,0.000117862998904353,0.000352823121011571,0,0.00085576946848405
2002,"total",4.13968589812363,8.15807492808155,4.01838902995792,0.00102861298511137,0.726541214797641,1.53180599774131,0.818293885836302,0.449407180722324,1.09109826675751,0,2.91569496123335,0.00144089834077381,0.00283913272141048,0.00139823438063667,3.53043590689004e-07,0.000253108060213236,0.000532452443524916,0.000284546053864868,0.00015635625270147,0.000380258744040558,0,0.00101458587190454
2003,"total",4.45561965697897,8.86639307953643,4.41077342255746,0.00138187340048382,0.716792033515437,1.67170602494105,1.02318017074411,0.483097829110961,1.07411691656691,0,3.06520302970402,0.00153953957132076,0.00306250318477236,0.0015229636134516,4.77734334582685e-07,0.000247786096273456,0.000576234628030869,0.000353491246486588,0.000167258040100711,0.000372035786415505,0,0.00105892119566468
2004,"total",4.68551418417904,9.33528658567027,4.64977240149123,0.000357031448692411,0.639670140938492,1.77546588312082,1.31160826846351,0.567372617537674,0.941661824018834,0,3.10139457392873,0.00160478280686465,0.00319787281439931,0.00159309000753466,1.27471455355402e-07,0.000219067775399402,0.000606001262351242,0.000449824594221423,0.00019448749177182,0.000323866149499411,0,0.00106181375226717
2005,"total",5.02329868239042,10.0234686864662,5.00017000407575,0.000317168965473015,0.67773004165615,1.93700175653782,1.50454044114712,0.586894570110658,0.965850505080513,0,3.28797783686472,0.00170471149944624,0.00340077640631169,0.00169606490686545,1.00596152659223e-07,0.000230289611251006,0.00065538218824407,0.000511184799953681,0.000199319272077851,0.00032844400892984,0,0.00111473422988413
2006,"total",5.84073486523817,11.4433684567398,5.60263359150163,0.00031602037369084,0.69637384589062,2.32267104559653,1.80627607985658,0.901705333180596,0.970599172362579,0,3.91168183174846,0.00196597705177694,0.00385083273243323,0.00188485568065629,9.98688765876979e-08,0.000234896957922958,0.000778238167547895,0.000609509661623176,0.000303751081982684,0.000328065751936789,0,0.00131505533689429
2007,"total",6.11371828842139,11.8512278193738,5.73750953095238,0.00108717787349033,0.796466749712308,2.68293023106681,1.82391296832359,0.729493360265598,0.891006405751939,0,4.03240987287206,0.00204622104161786,0.0039576891265556,0.00191146808493773,3.95915007284299e-07,0.000267757467807839,0.000895219213817181,0.000610334622850926,0.000243955133496479,0.000299969705203455,0,0.00134867974232345
2008,"total",6.40671037533831,11.8816059007621,5.47489552542382,0,1.00558789204098,2.97029489056128,1.6136350267768,0.752374297448722,0.956359917553636,0,4.36897289866958,0.00213181374361373,0.00394632146627884,0.00181450772266511,0,0.000337542143258562,0.000984925119584967,0.000537068339502578,0.000249968188428981,0.000318964934387611,0,0.00145129507833296
2009,"total",6.61932221441144,11.9486308279927,5.32930861358123,0.000283348840276639,1.07348981116877,3.14196829979696,1.52576790282166,0.947464224312069,0.8575722576435,0,4.6103138547105,0.00219144558406845,0.00394678007096193,0.00175533448689349,8.02865652861162e-08,0.000357761274923437,0.00103696602819433,0.000505830897075063,0.000312127773609558,0.000284362412730075,0,0.00152287268300088
2010,"total",6.793753058258,12.2688120920003,5.47505903374233,0.000611535837600528,0.992328722276927,3.51546726190158,1.47471184007972,0.962120642359401,0.774215002744729,0,4.89819640179132,0.00224328332340999,0.00403277473077149,0.0017894914073615,1.86988675584168e-07,0.000330961776287412,0.00115902245851518,0.000486429702555414,0.000316267490021944,0.000257379088304951,0,0.00161644549644524
2011,"total",7.30245133637299,13.1570349453659,5.85458360899292,0,1.42226019419833,3.72847821417952,1.42195513752569,0.847700199429199,0.904410776794635,0,5.13040513607615,0.00240706427935116,0.00431615225085527,0.00190908797150411,0,0.000470588799805091,0.00122494948512744,0.000470670442694435,0.000277646978282872,0.000299366435422156,0,0.00168811530694863
2012,"total",7.37589955992068,13.1052643749174,5.72936481499676,0.000572120163732775,1.91621128598237,3.52144849794257,1.25443271017743,0.828583621271361,0.885059915009391,0,4.90150500314376,0.00242240970067723,0.00427828773220342,0.00185587803152619,1.63796958703146e-07,0.000635079205327238,0.00115173963995308,0.000413313364517066,0.000270177920891879,0.000290448789456367,0,0.00160435571509985
2013,"total",7.89454023937723,13.7438135142978,5.84927327492052,0.000942235179516204,2.64837447855521,3.5341070883225,1.13599230593481,0.965930793714191,0.858807699149747,0,4.96404907236955,0.00257519209408918,0.00445779010193808,0.0018825980078489,2.98091703149155e-07,0.000873354554043064,0.00114335052996899,0.000372713019404584,0.000311977376259432,0.000281079125328301,0,0.00160976348254837
2014,"total",9.00426633629054,14.6633518762891,5.65908553999856,0,3.38684495896187,3.75896061911936,1.0653982582669,1.76147940467134,0.796485952784867,0,5.72460853793715,0.002937037836567,0.00475484785830845,0.00181781002174145,0,0.00111777789221816,0.00121283411697222,0.000347391090398676,0.0005793728871322,0.000258029854814598,0,0.00185756134018945
2015,"total",10.3806456595873,16.2924633762369,5.91181771664954,0.000406270576506631,4.14234242552243,3.91910064921035,1.02225898444564,3.0507289696492,0.868859800866462,0,6.94599721428941,0.0033849577103139,0.00528036546750835,0.00189540775719445,1.6505578133503e-07,0.00136403939806241,0.00126332456287265,0.000330901965771707,0.0010056966272649,0.000282966217489506,0,0.00225948907699351
2016,"total",13.2178952039092,19.7248652098431,6.50697000593395,0.000932606670032471,4.89936378337635,4.42805807238179,1.03871183888881,6.17750189855606,0.853824549844361,0,10.0225183020486,0.00430311145345618,0.00638046368560002,0.00207735223214383,2.91206824797864e-07,0.00160624355116839,0.00141917494811918,0.000335724424460297,0.00203626147065581,0.000276850685826164,0,0.00326082001191215
2017,"total",14.8318785060215,21.6933633198897,6.86148481386812,0.00231070375577518,4.86118836128141,4.40559993081847,0.971994179793657,9.00383209537635,0.742960025944199,0,12.3581190029119,0.00481346465542366,0.00700104084393043,0.00218757618850677,6.9986326932353e-07,0.00158452498848599,0.00140607714663301,0.00031116602831935,0.00295347251783786,0.000238754076519623,0,0.00401374170059115
2018,"total",14.5138088937034,20.6575087931105,6.14369989940715,0.00110071326781105,4.68598747570209,3.76803008611304,0.913758746000964,9.86307502496014,0.570534783322902,0,12.5112195150231,0.00469449969939784,0.00663235536815265,0.00193785566875481,3.32568166339134e-07,0.00152293650440841,0.00119187059631233,0.000291173743728317,0.00322355655997552,0.000183056733716135,0,0.00404934850501437
1999,"white",2.95492540181807,6.10301570826333,3.14809030644525,0.0017396288362496,0.727332339583276,1.09036411873465,0.308013657042361,0.293130078064605,0.945770267165705,0,2.23826105798389,0.00128888934774708,0.00265592792075178,0.0013670385730047,7.56975247877462e-07,0.000317747075900401,0.00047511618465223,0.000134647672870534,0.000127571501773427,0.00041265973172234,0,0.000975695252518758
2000,"white",3.08316566923396,6.32785638634804,3.24469071711408,0.000858220820773431,0.658398148802532,1.15230957125676,0.39177416409422,0.315832469725752,0.946823951049827,0,2.30224309576122,0.00133519556742737,0.00273223004096132,0.00139703447353395,3.68544548170823e-07,0.000285680181326972,0.000498138400394228,0.00016986215486961,0.000136177185287977,0.000410650865948883,0,0.000996253283416313
2001,"white",3.53030851871452,7.06119740747408,3.53088888875956,0.00213314247229807,0.647826378480153,1.37062871860118,0.571704403513323,0.382122492193912,0.963467886237299,0,2.5790593636707,0.00151809282199303,0.00302905665137911,0.00151096382938608,9.11493529690575e-07,0.000279525969767848,0.000588238121284998,0.000246039001641487,0.000163572287953598,0.000415254776621865,0,0.00110801324305611
2002,"white",4.4841246585231,8.63000613096265,4.14588147243955,0.00125076891200474,0.753010377146549,1.73090847509175,0.93346140289169,0.515844901199159,1.07564500786742,0,3.14339633694516,0.00192244625235649,0.00368720678522831,0.00176476053287182,5.22671905472219e-07,0.000324738864185726,0.000738918482232967,0.000400896696624934,0.000219702719385726,0.000462645274614712,0,0.00134474656084384
2003,"white",4.9040901211208,9.50390906866704,4.59981894754624,0.000842057856269129,0.761363508609091,1.91608650440153,1.18662193140697,0.564113509315464,1.06284422725472,0,3.35146674537109,0.00209593738724635,0.00404796955220719,0.00195203216496084,3.5516612911084e-07,0.000326855802603282,0.000814536829320688,0.000508964518521271,0.000240530915897981,0.000455721900111704,0,0.0014290077267924
2004,"white",5.23323872221187,10.0773245630241,4.84408584081228,0.000439889070869817,0.691662744101368,2.02474379556076,1.51275304665493,0.658756871113994,0.96545027004622,0,3.44246732427713,0.00222716471052883,0.00427614334491138,0.00204897863438255,1.9350239467071e-07,0.000296429060811255,0.00085567550063412,0.000646787881507628,0.00027910528022389,0.000413222997254159,0,0.00146079847356752
2005,"white",5.6130449186817,10.7804131189876,5.16736820030588,0.00040693916038411,0.71638568377528,2.21130645533867,1.7343933770967,0.672598527373857,1.00694175891476,0,3.65757632289688,0.00237649310334993,0.00455055241476237,0.00217405931141244,1.65599480254125e-07,0.000306016861978033,0.000929481632325432,0.000737583499725396,0.000282968614091869,0.000428115856183277,0,0.00154260262611128
2006,"white",6.53684460520195,12.3436982335051,5.80685362830317,0.000406441614446112,0.751077151829819,2.67674195139396,2.09428968622981,0.958788337256238,1.01008837782441,0,4.33349279029674,0.00275814315746921,0.00519203721889635,0.00243389406142714,1.65194785953562e-07,0.000319696973741977,0.00112002481252952,0.000889211936309376,0.000403634118516214,0.000428691510255175,0,0.00182175453794567
2007,"white",6.98614121430206,13.0489633995014,6.06282218519938,0.00138504595658712,0.869856780354083,3.12471661677151,2.13002034771024,0.858728232396328,0.944897356124806,0,4.60575344410629,0.00294296468214224,0.00547122599043095,0.00252826130828871,6.41420751026095e-07,0.000370480820524291,0.00130819875102999,0.000900648046731683,0.000359586694399604,0.000401420953693117,0,0.00193418184416186
2008,"white",7.37175447130859,13.3008243875625,5.92906991625386,0,1.13900587584765,3.46083677125282,1.89222483204436,0.879786917529123,1.04454631746144,0,5.01951697970387,0.00310041115049949,0.00556714651072682,0.00246673536022733,0,0.000488650842646349,0.0014456384990692,0.000797934952046552,0.000367191017767826,0.000440787824099563,0,0.00210150094959495
2009,"white",7.60419866656317,13.3918668789523,5.78766821238913,0.000331521702237594,1.20314626072628,3.65277615593129,1.77842826887757,1.10103912287569,0.935119824717614,0,5.30217457311064,0.00319212805959607,0.00559391528973818,0.00240178723014211,1.09906639054512e-07,0.000513321321228863,0.00152307848223936,0.00075050523038597,0.000457376391866219,0.000393333429861902,0,0.00221383666785273
2010,"white",7.90977070375214,13.9089012122766,5.99913050852451,0.000400823011032048,1.13079256663639,4.12254630032468,1.73405615175557,1.13463664755994,0.870349533490818,0,5.7129950347407,0.00333058089677789,0.00581438998931946,0.00248380909254157,1.60659086172797e-07,0.000485781075391943,0.00172826561722836,0.000731494591677006,0.00047376525735428,0.000369625473661813,0,0.00239858941453533
2011,"white",8.49279797421838,14.9168947983565,6.42409682413815,0,1.63405059489355,4.39224586839796,1.65752853425738,0.994128085328677,1.00338800738683,0,5.97955058285386,0.00358198405953114,0.00624401566733013,0.00266203160779899,0,0.000698562820723827,0.00183940976785129,0.000703651731081413,0.000414378730412054,0.000426561923051938,0,0.00251022635049756
2012,"white",8.54813045073311,14.856447681657,6.30831723092388,0.000733094887256609,2.21608431517931,4.11511072866227,1.4639298039958,0.978740981130474,0.975789117224259,0,5.68189553792243,0.00360593450709434,0.00621219799552636,0.00260626348843202,2.69831772270107e-07,0.000951442883497438,0.00172024488303025,0.000620013535751273,0.000408507731579765,0.000413387923068467,0,0.00238181878890022
2013,"white",9.14021068152178,15.5617485732563,6.42153789173448,0.00118932064338584,3.03123324430381,4.12310952164659,1.32506930515091,1.12696074363434,0.985306335552662,0,5.77762175196206,0.00384571920948089,0.00648983608318931,0.00264411687370842,4.71736723294832e-07,0.00130219137540922,0.00170928108327736,0.000560712198205135,0.00046770107288051,0.000417872472708764,0,0.00240627316305476
2014,"white",10.4070898463056,16.5895917142357,6.18250186793011,0,3.8956928984819,4.35586964018514,1.24241845061899,2.04098979833351,0.901423983315941,0,6.61363829108343,0.00439292067232834,0.00694348529862661,0.00255056462629828,0,0.00167885199665532,0.00180717320944527,0.000524669796399899,0.000868198894079506,0.000378186290829899,0,0.00276513540476263
2015,"white",12.0396855442311,18.4364631054515,6.39677756122034,0.000527617035119255,4.76019140390819,4.55705766289097,1.19154003821353,3.54439145229653,0.993118940846526,0,8.06624163596907,0.00510426026799736,0.00775233510948712,0.00264807484148976,2.78379735748034e-07,0.00205417923883954,0.00189426694526056,0.000500775043843148,0.00152426204417049,0.000420344053492938,0,0.00340127454377457
2016,"white",15.0758336623186,22.0543031897744,6.97846952745587,0.00123498175839284,5.5181534677087,5.12460996592745,1.19939567831516,6.96916782656445,0.948512749776808,0,11.4118913256774,0.00642269281787825,0.00931307295620683,0.00289038013832858,5.10162732990827e-07,0.00238114702690923,0.00213272827214311,0.000506874811929243,0.00302104116424953,0.000402473605965238,0,0.00485464258658738
2017,"white",16.7553455987481,24.0127841908676,7.25743859211949,0.00298573873462401,5.39990469729211,5.06873109151968,1.10289837423208,10.060401857227,0.827661093078148,0,13.9245675070708,0.00713866351440373,0.0101543805871947,0.00301571707279094,1.1809914661159e-06,0.00232729049145539,0.00210417556801521,0.000463622170330756,0.00435070226574537,0.000349099621598757,0,0.00593389042672812
2018,"white",16.1912456581285,22.5926661060932,6.40142044796476,0.00142270644154234,5.19196615125884,4.31367255792076,1.04086878315627,10.8217744958259,0.63327559025328,0,13.8818124956126,0.00690465649597273,0.00954162826898058,0.00263697177300784,5.63337377360861e-07,0.00223739484316457,0.0017813406337145,0.000437137879469211,0.00468297747131385,0.000268046104913783,0,0.00592405303796492
